fid,field_1,acceptedNa,accepted_1,acceptedSc,acceptedTa,accessRigh,adm1,adm2,associated,associat_1,associat_2,associat_3,basisOfRec,behavior,bibliograp,catalogNum,class,classKey,cloc,collection,collecti_1,collecti_2,continent,coordinate,coordina_1,country,crawlId,dataGenera,datasetID,datasetKey,datasetNam,dateIdenti,day,depth,depthAccur,dispositio,dynamicPro,earliestAg,earliestEo,earliestEp,earliestEr,earliestPe,elevation,elevationA,endDayOfYe,establishm,eventDate,eventID,eventRemar,eventTime,family,familyKey,fieldNotes,fieldNumbe,footprintS,footprintW,fullCountr,gbifID,genericNam,genus,genusKey,geodeticDa,georeferen,georefer_1,georefer_2,georefer_3,georefer_4,georefer_5,habitat,higherClas,higherGeog,higherGe_1,hostingOrg,http_//unk,http_//u_1,http_//u_2,http_//u_3,http_//u_4,http_//u_5,http_//u_6,http_//u_7,http_//u_8,http_//u_9,identifica,identifi_1,identifi_2,identifi_3,identified,identifier,inCluster,individual,informatio,infraspeci,installati,institutio,institut_1,institut_2,isInCluste,island,islandGrou,ISO2,iucnRedLis,key,kingdom,kingdomKey,language,lastCrawle,lastInterp,lastParsed,lat,latestEonO,latestEraO,latestPeri,license,lifeStage,locality,locationAc,locationID,locationRe,lon,modified,month,municipali,nameAccord,nomenclatu,nomencla_1,occurrence,occurren_1,occurren_2,order,orderKey,organismID,organismQu,organism_1,organismRe,originalNa,otherCatal,ownerInsti,parentName,parentNa_1,phylum,phylumKey,preparatio,previousId,projectId,protocol,publishing,publishi_1,recordedBy,recordNumb,references,rights,rightsHold,samplingPr,scientific,scientif_1,sex,species,speciesKey,specificEp,startDayOf,taxonConce,taxonID,taxonKey,taxonomicS,taxonRank,taxonRemar,type,typeStatus,typifiedNa,verbatimCo,verbatimDe,verbatimEv,verbatimId,verbatimLo,verbatimSR,verbatimTa,vernacular,waterBody,year,downloadDa
391,3171,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"28587805",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2019-07-21T06:19:39,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-10T12:03:00,NA,NA,19:03:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2294446915.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,serrato,NA,NA,NA,NA,NA,NA,"63472140",NA,NA,NA,schnecktime,"28587805",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2294446915.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T03:12:50.852+00:00,2022-02-15T03:12:50.852+00:00,32.563479999999998,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-116.967900000000000,2020-11-29T08:37:54.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/28587805,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,serrato,NA,https://www.inaturalist.org/observations/28587805,NA,serrato,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2019/07/10 12:03 PM PDT,NA,"Otay Mesa, San Diego, CA, USA",NA,NA,NA,NA,"2019",2022-02-19
392,3174,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"28935507",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"96",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2019-07-18T07:55:29,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-16T06:49:18,NA,NA,13:49:18Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2294527342.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,brissettemv,NA,NA,NA,NA,NA,NA,"63108883",NA,NA,NA,Cedric Lee,"28935507",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2294527342.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T01:54:55.506+00:00,2022-02-15T01:54:55.506+00:00,32.658639999999998,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-116.980099999999993,2019-07-23T03:20:21.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/28935507,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,brissettemv,NA,https://www.inaturalist.org/observations/28935507,NA,brissettemv,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,Tue Jul 16 2019 06:49:18 GMT-0700 (PDT),NA,"2017 Port Cardiff, Chula Vista, CA, US",NA,NA,NA,NA,"2019",2022-02-19
393,3176,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"29091182",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2019-07-19T00:42:23,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-17T15:40:00,NA,NA,22:40:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2294570027.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,hikingsandiego,NA,NA,NA,NA,NA,NA,"63205803",NA,NA,NA,hikingsandiego,"29091182",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2294570027.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:42:17.961+00:00,2022-02-15T02:42:17.961+00:00,32.642569999999999,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,-117.032700000000006,2021-03-02T06:16:05.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/29091182,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,hikingsandiego,NA,https://www.inaturalist.org/observations/29091182,NA,hikingsandiego,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2019/07/17 3:40 PM PDT,NA,"Rancho del Rey, Chula Vista, CA, USA",NA,NA,NA,NA,"2019",2022-02-19
394,3180,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"29730338",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2019-07-28T19:15:23,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-28T07:21:00,NA,NA,14:21:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2311358468.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,skylukr,NA,NA,NA,NA,NA,NA,"64497299",NA,NA,NA,skylukr,"29730338",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2311358468.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T01:54:58.189+00:00,2022-02-15T01:54:58.189+00:00,32.818109999999997,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.063500000000005,2019-12-26T20:46:54.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/29730338,Snail cluster on Broom Baccharis (Baccharis sarothroides),PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,skylukr,NA,https://www.inaturalist.org/observations/29730338,NA,skylukr,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2019/07/28 7:21 AM PDT,NA,"Mission Trails Regional Park, San Diego, CA, USA",NA,NA,NA,NA,"2019",2022-02-19
395,3181,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"29730824",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2019-07-28T19:21:51,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-28T07:23:00,NA,NA,14:23:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2311358552.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,skylukr,NA,NA,NA,NA,NA,NA,"64498430",NA,NA,NA,skylukr,"29730824",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2311358552.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:12:12.434+00:00,2022-02-15T02:12:12.434+00:00,32.818040000000003,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.063599999999994,2019-12-26T22:56:11.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/29730824,Cluster of snails on dried out Black Mustard,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,skylukr,NA,https://www.inaturalist.org/observations/29730824,NA,skylukr,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2019/07/28 7:23 AM PDT,NA,"Mission Trails Regional Park, San Diego, CA, USA",NA,NA,NA,NA,"2019",2022-02-19
396,3182,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"29755545",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"5",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2019-07-29T05:18:21,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-28T17:20:02,NA,NA,00:20:02Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2311363624.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,somesecretpie,NA,NA,NA,NA,NA,NA,"64573148",NA,NA,NA,BJ Stacey,"29755545",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2311363624.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T01:55:31.289+00:00,2022-02-15T01:55:31.289+00:00,33.098830000000000,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.318100000000001,2019-12-26T21:11:10.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/29755545,S n a i l,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Cameron Bright,NA,https://www.inaturalist.org/observations/29755545,NA,Cameron Bright,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,Sun Jul 28 2019 17:20:02 GMT-0700 (PDT),NA,"South Carlsbad State Beach, Carlsbad, CA, US",NA,NA,NA,NA,"2019",2022-02-19
397,3183,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"29834489",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"29",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2019-07-30T04:29:27,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-28T21:50:00,NA,NA,04:50:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2311385028.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,caltowhee,NA,NA,NA,NA,NA,NA,"64719524",NA,NA,NA,Laura Helm,"29834489",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2311385028.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:46:27.217+00:00,2022-02-15T02:46:27.217+00:00,33.712820000000001,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-118.294600000000003,2019-12-26T09:47:03.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/29834489,NHMLA SuperProject 3 July Neighborhood Survey,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Laura Helm,NA,https://www.inaturalist.org/observations/29834489,NA,Laura Helm,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2019/07/28 9:50 PM PDT,NA,Neighborhood,NA,NA,NA,NA,"2019",2022-02-19
398,3184,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"29826192",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"28930",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2019-07-30T01:18:06,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-17T21:37:00,NA,NA,04:37:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2311385568.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,caltowhee,NA,NA,NA,NA,NA,NA,"64698622",NA,NA,NA,Laura Helm,"29826192",FALSE,NA,Coordinate uncertainty increased to 28930m at the request of the observer,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2311385568.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T03:13:07.059+00:00,2022-02-15T03:13:07.059+00:00,33.797510000000003,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-118.347899999999996,2019-12-31T07:48:51.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/29826192,NHMLA SuperProject 3 July Core Survey.,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Laura Helm,NA,https://www.inaturalist.org/observations/29826192,NA,Laura Helm,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2019/07/17 9:37 PM PDT,NA,"Los Angeles County, US-CA, US",NA,NA,NA,NA,"2019",2022-02-19
399,3185,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"29899828",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"4",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2019-08-01T04:12:26,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-29T23:05:00,NA,NA,06:05:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2311402832.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,afranz,NA,NA,NA,NA,NA,NA,"65010748",NA,NA,NA,Jann Vendetti,"29899828",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2311402832.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:12:12.748+00:00,2022-02-15T02:12:12.748+00:00,33.716720000000002,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-118.315100000000001,2019-12-27T03:17:09.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/29899828,Estivating Italian white snails on elderberry twigs,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Allen Franz,NA,https://www.inaturalist.org/observations/29899828,NA,Allen Franz,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2019/07/29 11:05 PM PDT,NA,"Coastal San Pedro, Los Angeles, CA, USA",NA,NA,NA,NA,"2019",2022-02-19
400,3198,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"31236551",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"1483",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2019-08-21T17:09:45,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-01T20:15:07,NA,NA,01:15:07Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2366136804.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,adamem,NA,NA,NA,NA,NA,NA,"67730112",NA,NA,NA,Thomas Tran,"31236551",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2366136804.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T03:13:09.136+00:00,2022-02-15T03:13:09.136+00:00,33.474040000000002,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.721699999999998,2019-12-26T10:59:36.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/31236551,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,adamem,NA,https://www.inaturalist.org/observations/31236551,NA,adamem,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,Mon Jul 01 2019 20:15:07 GMT-0500 (CDT),NA,"Pacific Ocean, Dana Point, CA, US",NA,NA,NA,NA,"2019",2022-02-19
401,3226,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"29650414",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"5",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2019-07-27T17:46:48,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-26T16:03:07,NA,NA,23:03:07Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3070270720.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,redrovertracy,NA,NA,NA,NA,NA,NA,"64345875",NA,NA,NA,redrovertracy,"29650414",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3070270720.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T01:54:20.154+00:00,2022-02-15T01:54:20.154+00:00,33.717109999999998,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,-118.316500000000005,2021-04-21T19:09:57.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/29650414,Sign is intentionally doctored (nothing else in the observation is affected). The snails here are EVERYWHERE. Even in the portapotties.,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,redrovertracy,NA,https://www.inaturalist.org/observations/29650414,NA,redrovertracy,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,Fri Jul 26 2019 16:03:07 GMT-0700 (PDT),NA,"White Point Nature Preserve & Education Center, Los Angeles, CA, US",NA,NA,NA,NA,"2019",2022-02-19
402,3227,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"29649479",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"5",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2019-07-27T17:32:59,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-26T16:06:59,NA,NA,23:06:59Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3070277693.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,redrovertracy,NA,NA,NA,NA,NA,NA,"64344118",NA,NA,NA,redrovertracy,"29649479",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3070277693.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:16:05.773+00:00,2022-02-15T02:16:05.773+00:00,33.717979999999997,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,-118.316100000000006,2021-04-21T19:09:56.000+00:00,"7",NA,NA,NA,NA,https://www.inaturalist.org/observations/29649479,Threefer,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,redrovertracy,NA,https://www.inaturalist.org/observations/29649479,NA,redrovertracy,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,Fri Jul 26 2019 16:06:59 GMT-0700 (PDT),NA,"White Point Nature Preserve & Education Center, Los Angeles, CA, US",NA,NA,NA,NA,"2019",2022-02-19
