field_1,acceptedNa,acceptedSc,acceptedTa,accessRigh,adm1,adm2,associated,associat_1,associat_2,associat_3,basisOfRec,behavior,bibliograp,catalogNum,class,classKey,cloc,collection,collecti_1,collecti_2,continent,coordinate,coordina_1,country,crawlId,dataGenera,datasetID,datasetKey,datasetNam,dateIdenti,day,depth,dispositio,dynamicPro,elevation,elevationA,endDayOfYe,establishm,eventDate,eventID,eventRemar,eventTime,family,familyKey,fieldNumbe,footprintS,footprintW,fullCountr,gbifID,genericNam,genus,genusKey,geodeticDa,georeferen,georefer_1,georefer_2,georefer_3,georefer_4,georefer_5,habitat,higherClas,higherGeog,higherGe_1,hostingOrg,http_//unk,http_//u_1,http_//u_2,http_//u_3,http_//u_4,http_//u_5,http_//u_6,http_//u_7,identifica,identifi_1,identifi_2,identifi_3,identified,identifier,inCluster,individual,informatio,installati,institutio,institut_1,institut_2,isInCluste,island,islandGrou,ISO2,iucnRedLis,key,kingdom,kingdomKey,language,lastCrawle,lastInterp,lastParsed,lat,license,lifeStage,locality,locationAc,locationID,locationRe,lon,modified,month,municipali,nameAccord,nomenclatu,nomencla_1,occurrence,occurren_1,occurren_2,order,orderKey,organismID,organismQu,organism_1,organismRe,originalNa,otherCatal,ownerInsti,parentEven,parentName,phylum,phylumKey,preparatio,previousId,projectId,protocol,publishing,publishi_1,recordedBy,recordNumb,references,rights,rightsHold,sampleSize,samplingEf,samplingPr,scientific,species,speciesKey,specificEp,startDayOf,taxonConce,taxonID,taxonKey,taxonomicS,taxonRank,taxonRemar,type,typeStatus,verbatimCo,verbatimEl,verbatimEv,verbatimId,verbatimLo,verbatimSR,verbatimTa,vernacular,waterBody,year,downloadDa
"1279",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Washington,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"9765785",Gastropoda,"225","Washington, United States",Observations,NA,NA,NA,NA,NA,United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-02-07T22:12:10,"7",NA,NA,NA,NA,NA,NA,NA,2018-02-07T13:27:14,NA,NA,21:27:14Z,Arionidae,"2629",NA,NA,NA,United States of America,1807321918,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,matt1313,NA,NA,NA,"21523098",NA,NA,NA,matt1313,"9765785",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1807321918.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:23:31.714,2022/06/03 11:23:31.714,47.406235000000002,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-122.265197999999998,2019-08-10T00:38:43.000+00:00,"2",NA,NA,NA,NA,https://www.inaturalist.org/observations/9765785,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,matt1313,NA,https://www.inaturalist.org/observations/9765785,NA,matt1313,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2018-02-07 1:27:14 PM PST,NA,"21814 Russell Rd, Kent, WA 98032, USA",NA,NA,NA,NA,"2018",2022/07/05
"1299",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Ohio,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"10869485",Gastropoda,"225","Ohio, United States",Observations,NA,NA,NA,NA,"516",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-04-13T20:15:48,"13",NA,NA,NA,NA,NA,NA,NA,2018-04-13T14:29:07,NA,NA,18:29:07Z,Arionidae,"2629",NA,NA,NA,United States of America,1838313687,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,bwhiteley,NA,NA,NA,"24171571",NA,NA,NA,bwhiteley,"10869485",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1838313687.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:28:32.120,2022/06/03 11:28:32.120,41.408898000000001,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-81.883329000000003,2021-03-25T16:21:35.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/10869485,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,bwhiteley,NA,https://www.inaturalist.org/observations/10869485,NA,bwhiteley,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2018-04-13 2:29:07 PM EDT,NA,"Woodland Loop Trail, North Olmsted, OH 44070, USA",NA,NA,NA,NA,"2018",2022/07/05
"1300",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Ohio,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"11710094",Gastropoda,"225","Ohio, United States",Observations,NA,NA,NA,NA,"27816",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-04-29T03:32:23,"28",NA,NA,NA,NA,NA,NA,NA,2018-04-28T14:14:22,NA,NA,18:14:22Z,Arionidae,"2629",NA,NA,NA,United States of America,1841240556,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,rcurtis,NA,NA,NA,"25777014",NA,NA,NA,Rob Curtis,"11710094",FALSE,NA,Coordinate uncertainty increased to 27816m at the request of the observer,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1841240556.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:53:17.244,2022/06/03 11:53:17.244,41.252954000000003,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,-81.582083999999995,2021-03-16T15:04:49.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/11710094,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Rob Curtis,NA,https://www.inaturalist.org/observations/11710094,NA,Rob Curtis,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,Sat Apr 28 2018 14:14:22 GMT-0400 (EDT),NA,"Ohio, US",NA,NA,NA,NA,"2018",2022/07/05
"1301",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Massachusetts,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"11771746",Gastropoda,"225","Massachusetts, United States",Observations,NA,NA,NA,NA,"258",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-05-01T19:33:16,"29",NA,NA,NA,NA,NA,NA,NA,2018-04-29T11:25:44,NA,NA,15:25:44Z,Arionidae,"2629",NA,NA,NA,United States of America,1841251948,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,ssen,NA,NA,NA,"26223800",NA,NA,NA,ssen,"11771746",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1841251948.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:22:14.648,2022/06/03 11:22:14.648,42.431702000000001,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-71.108385999999996,2018-05-02T12:26:33.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/11771746,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,ssen,NA,https://www.inaturalist.org/observations/11771746,NA,ssen,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2018-04-29 11:25:44 AM EDT,NA,"113-161 S Border Rd, Medford, MA 02155, USA",NA,NA,NA,NA,"2018",2022/07/05
"1302",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Massachusetts,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"12035101",Gastropoda,"225","Massachusetts, United States",Observations,NA,NA,NA,NA,"5",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-05-02T11:23:56,"30",NA,NA,NA,NA,NA,NA,NA,2018-04-30T17:06:00,NA,NA,21:06:00Z,Arionidae,"2629",NA,NA,NA,United States of America,1841310885,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,alorenz,NA,NA,NA,"26304183",NA,NA,NA,Jason M Crockwell,"12035101",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1841310885.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:18:44.643,2022/06/03 11:18:44.643,42.649444000000003,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-70.642799999999994,2018-05-02T11:49:54.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/12035101,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Amy Lorenz,NA,https://www.inaturalist.org/observations/12035101,NA,Amy Lorenz,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2018/04/30 5:06 PM EDT,NA,"Rockport, MA, USA",NA,NA,NA,NA,"2018",2022/07/05
"1303",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Massachusetts,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"12035155",Gastropoda,"225","Massachusetts, United States",Observations,NA,NA,NA,NA,"5",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-05-02T10:18:42,"30",NA,NA,NA,NA,NA,NA,NA,2018-04-30T17:46:00,NA,NA,21:46:00Z,Arionidae,"2629",NA,NA,NA,United States of America,1841310905,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,alorenz,NA,NA,NA,"26302114",NA,NA,NA,Jason M Crockwell,"12035155",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1841310905.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:53:13.438,2022/06/03 11:53:13.438,42.653846999999999,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-70.637260999999995,2018-05-02T12:06:32.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/12035155,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Amy Lorenz,NA,https://www.inaturalist.org/observations/12035155,NA,Amy Lorenz,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2018/04/30 5:46 PM EDT,NA,"Rockport, MA, USA",NA,NA,NA,NA,"2018",2022/07/05
"1304",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Ohio,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"11789021",Gastropoda,"225","Ohio, United States",Observations,NA,NA,NA,NA,NA,United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-04-29T20:47:57,"28",NA,NA,NA,NA,NA,NA,NA,2018-04-28T16:52:31,NA,NA,20:52:31Z,Arionidae,"2629",NA,NA,NA,United States of America,1848752540,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,murrdogg,NA,NA,NA,"25887366",NA,NA,NA,murrdogg,"11789021",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1848752540.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:14:22.322,2022/06/03 11:14:22.322,41.410342999999997,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-81.882987999999997,2018-05-30T02:55:32.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/11789021,Found a slug giving birth! (We'll..laying eggs technically),PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,murrdogg,NA,https://www.inaturalist.org/observations/11789021,NA,murrdogg,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2018-04-28 4:52:31 PM EDT,NA,"Shepard Ln, North Olmsted, OH 44070, USA",NA,NA,NA,NA,"2018",2022/07/05
"1306",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Massachusetts,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"11794527",Gastropoda,"225","Massachusetts, United States",Observations,NA,NA,NA,NA,NA,United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-04-29T21:23:57,"29",NA,NA,NA,NA,NA,NA,NA,2018-04-29T11:24:00,NA,NA,15:24:00Z,Arionidae,"2629",NA,NA,NA,United States of America,2237412917,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,dalien,NA,NA,NA,"25893710",NA,NA,NA,Daniel Onea,"11794527",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,2237412917.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:17:29.166,2022/06/03 11:17:29.166,42.431652999999997,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-71.108468000000002,2018-08-05T14:42:38.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/11794527,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Daniel Onea,NA,https://www.inaturalist.org/observations/11794527,NA,Daniel Onea,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2018/04/29 11:24 AM EDT,NA,"Medford, MA, USA",NA,NA,NA,NA,"2018",2022/07/05
"1307",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Washington,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"11720717",Gastropoda,"225","Washington, United States",Observations,NA,NA,NA,NA,NA,United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-04-29T05:59:53,"28",NA,NA,NA,NA,NA,NA,NA,2018-04-28T12:36:06,NA,NA,19:36:06Z,Arionidae,"2629",NA,NA,NA,United States of America,2350299148,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,wolterb,NA,NA,NA,"25795379",NA,NA,NA,wolterb,"11720717",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,2350299148.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 10:54:32.645,2022/06/03 10:54:32.645,47.550128999999998,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-122.255668999999997,2019-08-10T00:32:03.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/11720717,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wolterb,NA,https://www.inaturalist.org/observations/11720717,NA,wolterb,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2018-04-28 12:36:06 PM PDT,NA,"Broken Tree Trail, Seattle, WA 98118, USA",NA,NA,NA,NA,"2018",2022/07/05
"1308",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Washington,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"11698805",Gastropoda,"225","Washington, United States",Observations,NA,NA,NA,NA,"488",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-04-29T01:34:56,"28",NA,NA,NA,NA,NA,NA,NA,2018-04-28T17:10:00,NA,NA,00:10:00Z,Arionidae,"2629",NA,NA,NA,United States of America,2350299254,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,kathawk,NA,NA,NA,"25759283",NA,NA,NA,kathawk,"11698805",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,2350299254.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 10:54:29.293,2022/06/03 10:54:29.293,47.793784000000002,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-122.278175000000005,2019-08-10T00:32:05.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/11698805,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,kathawk,NA,https://www.inaturalist.org/observations/11698805,NA,kathawk,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2018/04/28 5:10 PM PDT,NA,"Brier, WA, USA",NA,NA,NA,NA,"2018",2022/07/05
"1333",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Washington,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"11813277",Gastropoda,"225","Washington, United States",Observations,NA,NA,NA,NA,"76",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-09-03T18:10:47,"29",NA,NA,NA,NA,NA,NA,NA,2018-04-29T16:41:00,NA,NA,23:41:00Z,Arionidae,"2629",NA,NA,NA,United States of America,3355220310,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,reblewa,NA,NA,NA,"204220990",NA,NA,NA,Casey H. Richart,"11813277",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,3355220310.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 10:54:35.355,2022/06/03 10:54:35.355,47.518442999999998,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-122.382288000000003,2021-09-07T14:39:07.000+00:00,"4",NA,NA,NA,NA,https://www.inaturalist.org/observations/11813277,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Rebecca Watson,NA,https://www.inaturalist.org/observations/11813277,NA,Rebecca Watson,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2018/04/29 4:41 PM PDT,NA,"West Seattle, Seattle, WA, USA",NA,NA,NA,NA,"2018",2022/07/05
"1334",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Minnesota,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"12054049",Gastropoda,"225","Minnesota, United States",Observations,NA,NA,NA,NA,NA,United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-05-02T19:07:26,"2",NA,NA,NA,NA,NA,NA,NA,2018-05-02T07:13:00,NA,NA,12:13:00Z,Arionidae,"2629",NA,NA,NA,United States of America,1841315182,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,jwalewski,NA,NA,NA,"26344174",NA,NA,NA,Joe Walewski,"12054049",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1841315182.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 10:54:36.040,2022/06/03 10:54:36.040,47.395316999999999,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-91.201746999999997,2018-05-02T19:53:39.000+00:00,"5",NA,NA,NA,NA,https://www.inaturalist.org/observations/12054049,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Joe Walewski,NA,https://www.inaturalist.org/observations/12054049,NA,Joe Walewski,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,2018/05/02 7:13 AM CDT,NA,"Lake County, MN, USA",NA,NA,NA,NA,"2018",2022/07/05
"1335",NA,"Arion subfuscus (Draparnaud, 1805)","2294099",NA,Pennsylvania,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"12319626",Gastropoda,"225","Pennsylvania, United States",Observations,NA,NA,NA,NA,"6",United States,"309",NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-05-10T12:11:56,"10",NA,NA,NA,NA,NA,NA,NA,2018-05-10T08:10:48,NA,NA,12:10:48Z,Arionidae,"2629",NA,NA,NA,United States of America,1847484747,Arion,Arion,"2294092",WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,hollycybelle,NA,NA,NA,"26927985",NA,NA,NA,Holly Merker,"12319626",FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,LC,1847484747.000000000000000,Animalia,"1",NA,2022/06/03 07:39:47.021,2022/06/03 11:35:29.120,2022/06/03 11:35:29.120,39.989040000000003,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-75.681280999999998,2018-05-10T13:55:08.000+00:00,"5",NA,NA,NA,NA,https://www.inaturalist.org/observations/12319626,NA,PRESENT,Stylommatophora,"1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,"52",NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Holly Merker,NA,https://www.inaturalist.org/observations/12319626,NA,Holly Merker,NA,NA,NA,"Arion subfuscus (Draparnaud, 1805)",Arion subfuscus,"2294099",subfuscus,NA,NA,"61428","2294099",ACCEPTED,SPECIES,NA,NA,NA,NA,NA,Thu May 10 2018 08:10:48 GMT-0400 (EDT),NA,"1200 Skelp Level Rd, Downingtown, PA, US",NA,NA,NA,NA,"2018",2022/07/05
